aai	N(soort)	2
aaien	WW()	1
aanbedene	N(soort)	2
aanbellen	WW()	1
aanbetaling	N(soort)	1
aanbevelen	WW()	1
aanbeveling	N(soort)	1
aanbidden	WW()	1
aanbidder	N(soort)	1
aanbieden	WW()	1
aanbieding	N(soort)	1
aanblazen	WW()	1
aanbod	N(soort)	1
aanboord	WW()	1
aanbranden	WW()	3
aanbreken	WW()	1
aanbrengen	WW()	1
aandacht	N(soort)	1
aandachtig	ADJ()	1
aandachtiger	N(soort)	3
aandachtspunt	N(soort)	2
aandeel	N(soort)	1
aandeelhouder	N(soort)	3
aandeelhoudersstructuur	N(soort)	3
aandenken	N(soort)	1
aandoen	WW()	1
aandoening	N(soort)	2
aandringen	N(soort)	1
aandringen	WW()	3
aanduiden	WW()	2
aandurven	WW()	1
aangaan	WW()	1
aangebeten	WW()	2
aangeklaagde	N(soort)	3
aangekleed	ADJ()	3
aangelegenheid	N(soort)	2
aangenaam	ADJ()	1
aangetekend	ADJ()	1
aangeven	WW()	1
aangifte	N(soort)	2
aangrijpen	WW()	1
aanhalingsteken	N(soort)	1
aanhang	N(soort)	1
aanhanger	N(soort)	1
aanhangwagen	N(soort)	1
aanhouden	WW()	1
aanhouder	N(soort)	1
aanjagen	WW()	3
aankijken	WW()	1
aanklacht	N(soort)	3
aanklagen	WW()	3
aanklager	N(soort)	3
aankleden	WW()	1
aankloppen	WW()	1
aankomen	WW()	0
aankomend	ADJ()	1
aankomst	N(soort)	1
aankomsthal	N(soort)	1
aankondigen	WW()	1
aankondiging	N(soort)	1
aankoop	N(soort)	1
aankopen	WW()	1
aankunnen	WW()	2
aanleg	N(soort)	1
aanleggen	WW()	1
aanleiding	N(soort)	1
aanleren	WW()	1
aanleveren	WW()	1
aanlokkelijk	ADJ()	2
aanloop	N(soort)	1
aanlopen	WW()	1
aanmaken	WW()	2
aanmaning	N(soort)	1
aanmelden	WW()	1
aanmelding	N(soort)	1
aanmeldingsformulier	N(soort)	1
aanmerking	N(soort)	1
aanmeten	WW()	1
aanmoedigen	WW()	2
aannemen	WW()	1
aanpak	N(soort)	1
aanpakken	WW()	3
aanpassen	WW()	1
aanraden	WW()	1
aanraken	WW()	1
aanraking	N(soort)	1
aanreiken	WW()	2
aanrennen	WW()	1
aanrijden	WW()	1
aanroepen	WW()	1
aanschaffen	WW()	1
aanschafkosten	N(soort)	2
aanscherpen	WW()	3
