abaisser	VER	3
abandon	NOM	2
abandonner	VER	2
abasourdir	VER	3
abattage	NOM	3
abattoir	NOM	2
abattre	VER	2
abbaye	NOM	1
abbé	NOM	2
abeille	NOM	2
aberration	NOM	2
aboiement	NOM	2
abolir	VER	1
abolition	NOM	2
abomination	NOM	4
abondamment	ADV	2
abondance	NOM	3
abondant	ADJ	2
abonder	VER	2
abonnement	NOM	2
abonner	VER	2
abonné	NOM	2
abord	NOM	1
abordable	ADJ	2
aborder	VER	1
aborigène	ADJ	2
aboutir	VER	3
aboyer	VER	1
abreuver	VER	3
abri	NOM	1
abricot	NOM	1
abriter	VER	2
abroger	VER	2
abruti	NOM	2
abrutir	VER	2
abréger	VER	2
absence	NOM	1
absent	ADJ	1
absent	NOM	1
absenter	VER	2
absentéisme	NOM	2
absolu	ADJ	2
absolu	NOM	1
absolument	ADV	2
absorber	VER	1
absorption	NOM	2
absoudre	VER	3
abstenir	VER	3
abstention	NOM	2
abstraire	VER	3
absurde	ADJ	2
absurde	NOM	2
abus	NOM	2
abuser	VER	2
abusif	ADJ	2
abyme	NOM	2
abyssal	ADJ	3
abîme	NOM	2
abîmer	VER	2
académicien	NOM	2
académicien	ADJ	3
académie	NOM	1
académique	ADJ	2
académisme	NOM	3
accablant	ADJ	3
accabler	VER	2
accaparer	VER	3
accent	NOM	1
accentuer	VER	3
acceptable	ADJ	1
acceptation	NOM	2
accepter	VER	2
acception	NOM	3
accessible	ADJ	1
accession	NOM	2
accessoire	NOM	1
accident	NOM	1
accidentel	ADJ	3
accidenter	VER	2
acclamation	NOM	3
acclamer	VER	3
acclimater	VER	3
accolade	NOM	3
accoler	VER	2
accommoder	VER	2
accompagnement	NOM	2
accompagner	VER	2
accomplir	VER	2
accomplissement	NOM	3
accord	NOM	1
accorder	VER	2
accordéon	NOM	2
accoter	VER	3
accouchement	NOM	2
accoucher	VER	3
accouder	VER	1
accourir	VER	2
accroc	NOM	2
accrochage	NOM	2
accroche	NOM	1
accrocher	VER	2
accroire	VER	2
accroissement	NOM	3
accroître	VER	2
accrue	NOM	1
accréditer	VER	3
accueil	NOM	2
accueillant	ADJ	2
accueillir	VER	2
accumulation	NOM	2
accumuler	VER	2
accusateur	NOM	3
accusation	NOM	2
accuser	VER	2
accusé	NOM	2
accès	NOM	2
accéder	VER	2
accélérateur	NOM	2
accélération	NOM	3
accélérer	VER	2
accéléré	NOM	2
acerbe	ADJ	2
acharnement	NOM	3
acharner	VER	2
achat	NOM	1
acheminement	NOM	2
acheminer	VER	2
acheter	VER	1
acheteur	ADJ	1
acheteur	NOM	2
achever	VER	2
achoppement	NOM	2
acide	NOM	1
acier	NOM	2
acompte	NOM	1
acoustique	NOM	2
acquisition	NOM	2
acquitter	VER	2
acquéreur	NOM	3
acquérir	VER	2
acrobatie	NOM	3
acrobatique	ADJ	3
acte	NOM	1
acteur	NOM	2
actif	NOM	2
actif	ADJ	2
action	NOM	1
actionnaire	NOM	2
actionner	VER	2
activement	ADV	2
activer	VER	2
activité	NOM	1
actualiser	VER	3
actualité	NOM	2
actuel	ADJ	2
actuellement	ADV	2
ad	ADV	0
adage	NOM	2
adaptable	ADJ	2
adaptation	NOM	2
adapter	VER	1
additif	NOM	3
addition	NOM	2
adduction	NOM	2
adepte	NOM	2
adhérent	NOM	2
adhérent	ADJ	2
adhérer	VER	2
adhésif	ADJ	2
adhésion	NOM	2
adieu	NOM	2
adjoindre	VER	2
adjoint	NOM	2
adjudant	NOM	2
adjuger	VER	2
adjurer	VER	2
adjuvant	NOM	3
admettre	VER	2
administrateur	NOM	3
administratif	ADJ	2
administration	NOM	2
administrer	VER	2
admirable	ADJ	2
admirablement	ADV	3
admirateur	NOM	2
admiratif	ADJ	2
admiration	NOM	2
admirer	VER	1
admission	NOM	2
ado	NOM	2
adolescence	NOM	2
adolescent	NOM	2
adolescent	ADJ	1
adonner	VER	2
adopter	VER	1
adoptif	ADJ	2
adoption	NOM	2
adorable	ADJ	2
adorateur	NOM	3
adoration	NOM	2
adorer	VER	2
adosser	VER	3
adoubement	NOM	2
adoucir	VER	2
adresse	NOM	2
adresser	VER	1
adroit	ADJ	3
adroitement	ADV	3
aduler	VER	3
adulte	ADJ	1
adulte	NOM	1
adultère	ADJ	3
adultérer	VER	4
advenir	VER	2
adversaire	NOM	2
adversité	NOM	3
adéquat	ADJ	2
affadissement	NOM	3
affaiblir	VER	2
affaire	NOM	1
affairer	VER	2
affaler	VER	2
affamer	VER	2
affamé	ADJ	1
affectation	NOM	2
affecter	VER	2
affectif	ADJ	2
affection	NOM	1
affectionner	VER	2
affectivement	ADV	3
affectivité	NOM	3
affectueusement	ADV	2
affectueux	ADJ	2
affichage	NOM	2
affiche	NOM	1
afficher	VER	2
affilier	VER	2
affilée	ADV	2
affiner	VER	1
affinité	NOM	3
affirmatif	ADJ	1
affirmation	NOM	1
affirmative	NOM	1
affirmer	VER	2
affleurer	VER	3
affligeant	ADJ	3
affliger	VER	2
affluence	NOM	3
affluent	NOM	2
afflux	NOM	3
affolant	ADJ	3
affolement	NOM	2
affoler	VER	3
affranchi	ADJ	2
affranchir	VER	2
affreusement	ADV	3
affreux	ADJ	2
affront	NOM	1
affrontement	NOM	2
affronter	VER	2
affubler	VER	3
affût	NOM	2
aficionado	NOM	3
africain	ADJ	2
africain	NOM	1
agacement	NOM	2
agacer	VER	2
agaçant	ADJ	2
agence	NOM	1
agenda	NOM	1
agent	NOM	1
aggiornamento	NOM	4
agglomération	NOM	3
agglutiner	VER	3
aggravation	NOM	2
aggrave	NOM	1
aggraver	VER	2
agile	ADJ	1
agilité	NOM	2
agio	NOM	2
agir	VER	1
agitation	NOM	2
agiter	VER	1
agneau	NOM	2
agoniser	VER	3
agora	NOM	2
agoraphobie	NOM	3
agrandir	VER	2
agrandissement	NOM	3
agresser	VER	3
agresseur	NOM	2
agressif	ADJ	2
agression	NOM	2
agressivité	NOM	2
agricole	ADJ	1
agriculteur	NOM	2
agriculture	NOM	2
agripper	VER	3
agroalimentaire	ADJ	3
agronome	NOM	3
agronomie	NOM	3
agronomique	ADJ	3
agréable	ADJ	2
agréablement	ADV	3
agréer	VER	2
agrégat	NOM	3
agrégation	NOM	3
agréger	VER	2
agrément	NOM	2
agrémenter	VER	2
aguet	NOM	3
aguicheur	ADJ	3
aicher	VER	2
aidant	NOM	2
aide	NOM	1
aider	VER	1
aigle	NOM	1
aigre	ADJ	1
aigrelet	ADJ	2
aigrement	ADV	3
aigreur	NOM	2
aigu	ADJ	2
aiguille	NOM	1
aiguiller	VER	3
aiguiser	VER	2
aiguë	ADJ	2
ail	NOM	1
aile	NOM	1
ailer	VER	3
ailler	VER	2
ailleurs	ADV	2
ailleurs	NOM	2
aimable	ADJ	2
aimablement	ADV	2
aimant	NOM	1
aimer	VER	1
ainsi	ADV	1
air	NOM	0
airbus	NOM	3
aire	NOM	1
aisance	NOM	1
aise	NOM	2
aisé	ADJ	1
aisément	ADV	1
ajourner	VER	2
ajout	NOM	1
ajoute	NOM	1
ajouter	VER	1
alambic	NOM	2
alanguir	VER	2
alarmant	ADJ	3
alarme	NOM	1
alarmer	VER	2
alarmiste	ADJ	3
albigeois	ADJ	2
albinos	NOM	2
album	NOM	1
albâtre	NOM	2
alcool	NOM	2
alcoolique	ADJ	2
alcoolique	NOM	2
alcooliser	VER	3
alcoolisme	NOM	3
alcoolémie	NOM	4
alcootest	NOM	2
aldéhyde	NOM	2
alentour	NOM	1
alerte	NOM	2
alerte	ADJ	1
alerter	VER	2
alexandra	NOM	1
algérien	ADJ	2
alibi	NOM	1
alignement	NOM	2
aligner	VER	2
aliment	NOM	1
alimentaire	ADJ	2
alimentation	NOM	2
alimenter	VER	2
alinéa	NOM	1
aliénant	ADJ	3
aliénation	NOM	2
aliéner	VER	2
allaitement	NOM	2
allant	NOM	1
allemand	ADJ	2
allemand	NOM	2
aller	NOM	1
aller	VER	1
allergie	NOM	1
allergique	ADJ	2
alliance	NOM	1
allier	VER	2
allocataire	NOM	3
allocation	NOM	1
allogène	ADJ	2
allongement	NOM	2
allonger	VER	3
allongé	ADJ	2
allouer	VER	2
allumage	NOM	2
allume	NOM	2
allumer	VER	1
allumette	NOM	2
allure	NOM	2
allusif	ADJ	2
allusion	NOM	2
allègre	ADJ	2
allécher	VER	4
allée	NOM	2
alléger	VER	1
allégorie	NOM	2
allégresse	NOM	2
alors	ADV	1
alpage	NOM	2
alphabet	NOM	1
alphabétique	ADJ	1
alphabétisation	NOM	2
alpin	ADJ	1
alpiniste	NOM	2
alsacien	ADJ	3
alternance	NOM	2
alternatif	ADJ	2
alternative	NOM	2
alterner	VER	1
altesse	NOM	2
altier	ADJ	2
altitude	NOM	1
altération	NOM	2
altérer	VER	2
altérité	NOM	3
aléa	NOM	2
aléatoire	ADJ	2
amadouer	VER	3
amaigrir	VER	2
amande	NOM	1
amant	NOM	2
amateur	NOM	1
amateurisme	NOM	2
amazonien	ADJ	3
ambassade	NOM	2
ambassadeur	NOM	3
ambiance	NOM	1
ambiant	ADJ	2
ambigu	ADJ	2
ambiguïté	NOM	2
ambitieux	ADJ	2
ambitieux	NOM	3
ambition	NOM	2
ambivalence	NOM	3
ambivalent	ADJ	2
ambre	NOM	2
ambrer	VER	2
ambulance	NOM	2
ambulancier	ADJ	2
ambulancier	NOM	2
ambulant	ADJ	2
amende	NOM	2
amener	VER	1
amer	ADJ	1
amertume	NOM	2
ameublement	NOM	3
ami	ADJ	1
ami	NOM	1
amiable	ADJ	2
amical	ADJ	1
amicalement	ADV	3
amidon	NOM	1
amin	NOM	2
amincir	VER	2
amitié	NOM	2
amollir	VER	3
amont	NOM	2
amorcer	VER	2
amour	NOM	1
amoureux	NOM	2
amoureux	ADJ	2
amphi	NOM	1
ample	ADJ	1
ampleur	NOM	2
amplificateur	NOM	2
amplifier	VER	2
ampoule	NOM	2
amputer	VER	4
amusant	ADJ	2
amusement	NOM	2
amuser	VER	1
amuseur	NOM	2
amène	ADJ	2
amèrement	ADV	3
amélioration	NOM	2
améliorer	VER	2
aménagement	NOM	3
aménager	VER	2
aménageur	NOM	3
américain	NOM	1
américain	ADJ	2
américanisation	NOM	2
américaniser	VER	2
amérindien	ADJ	2
an	NOM	1
analgésie	NOM	3
analogique	ADJ	2
analphabète	ADJ	2
analyse	NOM	2
