abad	NCM	3
abadía	NCF	1
abajo	RG	0
abandonar	VM	1
abandono	NCM	1
abanicar	VM	3
abanico	NCM	1
abaratar	VM	3
abarcar	VM	2
abarrotar	VM	3
abasto	NCM	1
abastos	NCM	0
abatir	VM	3
abdicar	VM	3
abdomen	NCM	3
abdominal	AQ0	3
abducir	VM	3
abeja	NCF	0
aberrante	AQ0	2
abertura	NCF	0
abeto	NCM	1
abierto	AQ0	0
abismo	NCM	3
ablandador	NCM	1
ablandar	VM	3
abnegación	NCF	3
abocar	VM	3
abogado	NCF	2
abogado	NCM	1
abogar	VM	2
abolición	NCF	1
abolir	VM	2
abonar	VM	1
abono	NCM	1
abordar	VM	1
aborigen	NCC	3
aborrecer	VM	2
aborto	NCM	1
abrasar	VM	3
abrazar	VM	1
abrazo	NCM	0
abrebotellas	NCM	2
abreviación	NCF	1
abreviar	VM	1
abreviatura	NCF	1
abridor	NCM	1
abrigo	NCM	0
abrir	VM	0
abro	NCM	0
abrochar	VM	3
abrumar	VM	3
absentismo	NCM	1
absolutista	AQ0	2
absoluto	AQ0	1
absolver	VM	1
absorbente	AQ0	1
absorber	VM	3
absorción	NCF	1
abstemio	AQ0	3
abstención	NCF	2
abstracción	NCF	3
abstracto	AQ0	1
absurdo	AQ0	1
absurdo	NCM	0
abuela	NCF	0
abuelo	NCM	0
abuelo	NCF	0
abultar	VM	3
abundancia	NCF	1
abundante	AQ0	0
abundar	VM	1
aburrar	VM	3
aburrimiento	NCM	1
aburrir	VM	1
abusar	VM	2
abuso	NCM	1
acabado	NCM	1
acabar	VM	1
academia	NCF	0
academicismo	NCM	3
académico	AQ0	0
académico	NCM	1
acaecer	VM	2
acallar	VM	1
acampada	NCF	1
acampar	VM	1
acant	NP0	4
acantilado	NCM	3
acanto	NCM	1
acaparar	VM	3
acariciar	VM	3
acarrear	VM	3
acaso	RG	1
acceder	VM	1
accesibilidad	NCF	1
accesible	AQ0	1
acceso	NCM	1
accesorio	NCM	2
accidentado	NCM	3
accidentar	VM	2
accidente	NCM	1
accionar	VM	3
accionista	NCC	1
acción	NCF	1
ace	NCM	1
aceite	NCM	0
aceituna	NCF	0
aceitunero	NCM	2
aceituno	AQ0	1
acelerar	VM	1
acelga	NCF	1
acento	AQ0	1
acento	NCM	1
acentuar	VM	3
aceptable	AQ0	3
aceptación	NCF	1
aceptar	VM	1
acepto	AQ0	-1
acera	NCF	1
acercamiento	NCM	1
acercar	VM	1
acero	NCM	0
acertar	VM	1
acetato	NCM	1
achacable	AQ0	2
achacar	VM	2
acierto	NCM	1
aclaración	NCF	1
aclarar	VM	1
aclimatación	NCF	3
aclimatar	VM	2
acné	NCM	2
acogedor	AQ0	1
acoger	VM	1
acogida	NCF	1
acomodar	VM	1
acompañamiento	NCM	2
acompañante	NCC	1
acompañar	VM	1
acomplejar	VM	3
acondicionamiento	NCM	3
acondicionar	VM	2
aconsejable	AQ0	1
aconsejar	VM	2
acontecer	VM	3
acontecimiento	NCM	1
acopiar	VM	1
acoplar	VM	2
acorazado	NCM	2
acordar	VM	1
acorde	NCM	0
acorde	AQ0	0
acordeón	NCM	2
acortamiento	NCM	1
acortar	VM	1
acosar	VM	3
acoso	NCM	2
acostar	VM	1
acostumbrar	VM	2
acreditación	NCF	2
acreditar	VM	2
acrónimo	NCM	3
acta	NCF	1
actitud	NCF	1
activar	VM	1
actividad	NCF	1
activista	NCC	2
activo	AQ0	0
activo	NCM	0
acto	NCM	1
actor	NCM	0
actriz	NCF	1
actuación	NCF	1
actual	AQ0	2
actualidad	NCF	2
actualización	NCF	1
actualizar	VM	1
actuar	VM	3
acuarela	NCF	0
acuario	NCM	0
acuarium	NCM	2
acuartelamiento	NCM	3
acuchillar	VM	4
acudir	VM	1
acueducto	NCM	3
acuerdo	NCM	0
acumulación	NCF	2
acumular	VM	2
acupuntor	NCF	3
acupuntor	NCM	3
acupuntura	NCF	2
acurrucar	VM	3
acusación	NCF	1
acusado	NCM	2
acusar	VM	3
acuático	AQ0	1
acuñar	VM	3
acá	RG	0
acústico	AQ0	0
adaptable	AQ0	1
adaptación	NCF	1
adaptar	VM	1
adaptativo	AQ0	1
addición	NCF	0
adecentar	VM	3
adecuación	NCF	2
adecuado	AQ0	1
adecuar	VM	2
adefesio	NCM	3
adelantado	NCM	1
adelantamiento	NCM	1
adelantar	VM	1
adelante	RG	0
adelgazamiento	NCM	2
adelgazante	AQ0	3
adelgazar	VM	2
además	RG	1
adentrar	VM	2
adentro	RG	0
adepto	AQ0	1
aderezar	VM	3
adherente	AQ0	1
adherir	VM	3
adhesión	NCF	1
adicción	NCF	1
adicional	AQ0	1
adicto	NCM	1
adicto	NCF	2
adicto	AQ0	1
adiestrar	VM	2
adinerar	VM	3
adiposo	AQ0	3
adir	VM	1
adivinar	VM	1
adiós	NCM	0
adjetivo	AQ0	0
adjetivo	NCM	1
adjudicación	NCF	2
adjudicar	VM	3
adjuntar	VM	1
adjunto	AQ0	0
adjunto	NCM	1
administración	NCF	2
administrador	NCM	1
administrar	VM	1
administrativo	AQ0	1
admirable	AQ0	3
admiración	NCF	1
admirador	NCM	0
admirador	NCF	0
admirador	AQ0	1
admirar	VM	1
admirativo	AQ0	1
admisión	NCF	1
admitir	VM	1
adn	NCM	3
adobar	VM	3
adobe	NCM	0
adolescencia	NCF	1
adolescente	AQ0	1
adolescente	NCC	0
adopción	NCF	1
adoptar	VM	1
adoptivo	AQ0	1
adoquinar	VM	3
adoquín	NCM	1
adorar	VM	2
adornar	VM	1
adorno	NCM	1
adosar	VM	3
adquirir	VM	2
adquisición	NCF	1
adquisitivo	AQ0	4
adrede	RG	3
adrenalina	NCF	1
adscribir	VM	3
adsl	NCM	2
aduana	NCF	1
aduanero	AQ0	1
adueñar	VM	2
adulador	AQ0	1
adular	VM	4
adulto	NCF	0
adulto	AQ0	0
adulto	NCM	0
adverbio	NCM	2
adverso	AQ0	1
advertencia	NCF	1
advertir	VM	1
adyacente	AQ0	1
aec	NP0	3
aerolínea	NCF	1
aeronave	NCF	1
aeronáutico	AQ0	3
aeropuerto	NCM	0
aerosol	NCM	3
aeróbic	NCM	3
aeróbico	AQ0	1
afanar	VM	2
