abborre	NN_UTR	1
abdikation	NN_UTR	3
abdikera	VB	3
aber	NN_NEU	1
abonnemang	NN_NEU	1
abrakadabra	NN_NEU	4
abrupt	JJ	3
absolut	JJ	1
absolut	AB	0
absorbera	VB	1
abstraktionsnivå	NN_UTR	3
absurd	JJ	3
acceptabel	JJ	1
acceptera	VB	1
action	NN_UTR	1
actionfilm	NN_UTR	1
addition	NN_UTR	1
adekvat	JJ	1
adel	NN_UTR	1
adelsfamilj	NN_UTR	1
adelsman	NN_UTR	3
adjektiv	NN_NEU	1
adla	VB	1
administration	NN_UTR	2
administrativ	JJ	1
administratör	NN_UTR	1
adoptera	VB	1
adoption	NN_UTR	3
adoptionslag	NN_NEU	1
adoptivförälder	NN_UTR	2
adrenalin	NN_NEU	1
adress	NN_UTR	1
adressbok	NN_UTR	1
adressera	VB	1
advent	NN_NEU	1
adventskalender	NN_UTR	1
adventsljusstake	NN_UTR	2
adverb	NN_NEU	1
advokat	NN_UTR	1
advokatbyrå	NN_UTR	2
advokatson	NN_UTR	2
aerobics	NN_UTR	3
affisch	NN_UTR	3
affär	NN_UTR	1
affärsbrev	NN_NEU	1
affärsfilosofi	NN_UTR	2
affärsidé	NN_UTR	3
affärskollega	NN_UTR	1
affärskultur	NN_UTR	3
affärskvinna	NN_UTR	1
affärsliv	NN_NEU	2
affärsman	NN_UTR	2
affärsmöte	NN_NEU	1
affärsmöte	NN_UTR	1
affärsvän	NN_UTR	1
afrikan	NN_UTR	1
afrikansk	JJ	1
afton	NN_UTR	0
aftonbön	NN_UTR	1
ag	NN_UTR	1
aga	VB	1
agent	NN_UTR	2
agentkontor	NN_NEU	1
agera	VB	1
aggression	NN_UTR	2
aggressiv	JJ	1
aggressivitet	NN_UTR	3
akademi	NN_UTR	1
akademiker	NN_UTR	1
akademisk	JJ	1
akrobatisk	JJ	3
aktie	NN_UTR	1
aktiebolag	NN_NEU	1
aktiefond	NN_UTR	1
aktieförsäljning	NN_UTR	1
aktieklipp	NN_NEU	1
aktiespekulation	NN_UTR	3
aktieägare	NN_UTR	1
aktig	JJ	-1
aktiv	JJ	0
aktivera	VB	1
aktivitet	NN_UTR	1
aktivitetsbidrag	NN_NEU	2
aktualitet	NN_UTR	1
aktuell	JJ	0
akupunktör	NN_UTR	3
akut	AB	0
akvarell	NN_UTR	1
akvariefisk	NN_UTR	1
akvarium	NN_NEU	1
al	NN_NEU	0
al	NN_UTR	1
alan	NN_UTR	1
album	NN_NEU	1
aldrig	AB	1
alfabet	NN_NEU	0
alfabetisk	JJ	1
alg	NN_UTR	1
alias	AB	3
alkohol	NN_UTR	0
alkoholfri	JJ	0
alkoholhalt	NN_UTR	1
alkoholism	NN_UTR	3
alkoholist	NN_UTR	3
alkoholkonsumtion	NN_UTR	3
alkoholproblem	NN_NEU	1
alkoholvana	NN_UTR	3
alkolås	NN_NEU	1
alldeles	AB	0
allemansrätt	NN_UTR	2
allen	JJ	1
allena	JJ	2
allergichock	NN_UTR	1
allergisk	JJ	1
allhelgonadag	NN_UTR	1
allhelgonahelg	NN_UTR	1
allians	NN_UTR	1
allmän	JJ	1
allmän	AB	1
allmänhet	NN_UTR	1
allmänmänsklig	JJ	1
allomfattande	JJ	2
allra	AB	1
alls	AB	0
allsköns	JJ	1
allt	AB	0
alltför	AB	2
alltid	AB	0
alltjämt	AB	1
alltmer	AB	1
alltså	AB	0
allvar	NN_NEU	1
allvarlig	JJ	2
allvarsam	JJ	1
allätare	NN_UTR	1
allé	NN_UTR	1
alm	NN_UTR	1
almstrid	NN_UTR	2
alp	NN_UTR	0
alpin	JJ	1
altaisk	JJ	3
altan	NN_UTR	1
altare	NN_NEU	1
alternativ	NN_NEU	1
alternativ	JJ	1
aluminiumburk	NN_UTR	3
amatör	NN_UTR	1
amatörteater	NN_UTR	2
amazon	NN_UTR	3
ambassad	NN_UTR	1
ambassadör	NN_UTR	1
ambition	NN_UTR	1
ambitiös	JJ	1
ambivalens	NN_UTR	3
ambulans	NN_UTR	1
amerikabiljett	NN_UTR	2
amerikabrev	NN_NEU	1
amerikaemigrant	NN_UTR	2
amerikan	NN_UTR	2
amerikansk	JJ	1
amiral	NN_UTR	1
amma	NN_UTR	1
amma	VB	1
ammunition	NN_UTR	3
amortering	NN_UTR	1
ana	VB	1
anabol	JJ	3
analfabet	NN_UTR	4
analys	NN_UTR	3
analysera	VB	1
analytisk	JJ	2
anamma	VB	1
anapest	NN_UTR	4
anatomi	NN_UTR	1
and	NN_UTR	0
anda	NN_UTR	1
andas	VB	1
ande	NN_UTR	1
andel	NN_UTR	1
andelslägenhet	NN_UTR	3
andetag	NN_NEU	1
andfådd	JJ	3
andlig	JJ	1
andning	NN_UTR	1
andra	JJ	0
andrageneration	NN_UTR	2
andrahandskontrakt	NN_NEU	3
andraspråk	NN_NEU	1
anfalla	VB	2
anfallsspelare	NN_UTR	3
anföra	VB	3
anföring	NN_UTR	2
anföringstecken	NN_NEU	3
anförtro	VB	2
ange	VB	1
angelägen	JJ	1
angelägenhet	NN_UTR	2
angivelse	NN_UTR	2
anglosachsisk	JJ	3
anglosaxisk	JJ	3
angripa	VB	1
angränsa	VB	1
angå	VB	1
angöra	VB	2
anhängare	NN_UTR	3
anhålla	VB	1
anhörig	JJ	0
animation	NN_UTR	2
aning	NN_UTR	1
anka	NN_UTR	1
ankarsmedja	NN_UTR	2
ankdamm	NN_UTR	3
anklaga	VB	1
anklagelse	NN_UTR	1
anknyta	VB	1
anknytning	NN_UTR	1
ankomst	NN_UTR	1
ankra	VB	1
anledning	NN_UTR	1
anlita	VB	1
anlägga	VB	1
anlända	VB	1
anmäla	VB	0
anmälare	NN_UTR	1
anmälningsavgift	NN_UTR	1
anmärkning	NN_UTR	1
anmärkningsvärd	JJ	2
annandag	NN_UTR	0
annanstans	AB	1
annars	AB	1
annex	NN_NEU	3
annons	NN_UTR	1
annonsera	VB	2
annonsör	NN_UTR	1
annorlunda	AB	3
annorlunda	JJ	2
anonym	JJ	1
anonym	AB	1
anonymitet	NN_UTR	1
anordna	VB	1
anordning	NN_UTR	1
anpassa	VB	1
anpassning	NN_UTR	1
anpassningsfas	NN_UTR	1
anpassningsförmåga	NN_UTR	2
anse	VB	1
anseende	NN_NEU	1
ansenlig	JJ	1
ansikte	NN_NEU	1
ansiktsförlamning	NN_UTR	3
ansiktslyftning	NN_UTR	2
ansiktsuttryck	NN_NEU	1
ansjovis	NN_UTR	1
anslag	NN_NEU	1
anslagstavla	NN_UTR	3
ansluta	VB	1
anspelning	NN_UTR	2
anspråk	NN_NEU	1
anspråkslös	JJ	2
anstalt	NN_UTR	1
anstränga	VB	1
ansträngning	NN_UTR	1
anställa	VB	1
anställd	NN_UTR	1
anställning	NN_UTR	1
anställningsintervju	NN_UTR	1
anställningstid	NN_UTR	2
anstöt	NN_UTR	3
ansvar	NN_NEU	1
ansvara	VB	1
ansvarskänsla	NN_UTR	3
ansvarstagande	JJ	1
ansöka	VB	1
ansökan	NN_UTR	1
ansökning	NN_UTR	1
ansökningsbrev	NN_NEU	2
ansökningsbrev	NN_UTR	1
ansökningsformulär	NN_NEU	1
ansökningsskrivande	NN_NEU	2
anta	VB	1
antabus	NN_UTR	1
antagligen	AB	2
antal	NN_NEU	0
anteckna	VB	1
anteckning	NN_UTR	1
anteckningsbok	NN_UTR	2
antibiotikum	NN_NEU	1
antik	NN_UTR	1
antikvariat	NN_NEU	1
antikvarisk	JJ	2
antropolog	NN_UTR	2
antyda	VB	1
antydning	NN_UTR	1
anvisning	NN_UTR	1
använda	VB	1
användare	NN_UTR	1
användbar	JJ	1
användning	NN_UTR	1
apa	NN_UTR	1
apache	NN_UTR	3
apelsin	NN_UTR	0
apelsinjuice	NN_UTR	1
apelsinträd	NN_NEU	1
apostel	NN_UTR	2
apotek	NN_NEU	1
apotekare	NN_UTR	1
app	NN_UTR	1
apparat	NN_UTR	1
apparatur	NN_UTR	3
applikation	NN_UTR	1
applåd	NN_UTR	0
applådera	VB	1
approach	NN_UTR	1
april	NN_UTR	0
aprilhäxa	NN_UTR	1
aprilskämt	NN_NEU	1
aptit	NN_UTR	1
aptitretande	JJ	1
ar	NN_UTR	1
ar	NN_NEU	1
arab	NN_UTR	1
arabisk	JJ	3
arabiska	NN_UTR	3
arbeta	VB	1
arbetarbarn	NN_NEU	0
arbetare	NN_UTR	1
arbetareparti	NN_NEU	1
arbetarhem	NN_NEU	1
arbetarklass	NN_UTR	1
arbetarkrets	NN_UTR	2
arbetarparti	NN_NEU	2
arbete	NN_NEU	0
arbetsam	JJ	1
arbetsbeskrivning	NN_UTR	2
arbetsdag	NN_UTR	0
arbetserfarenhet	NN_UTR	2
arbetsfördelning	NN_UTR	1
arbetsförmedling	NN_UTR	2
