aai	N(soort)	2
aaien	WW()	2
aanbedene	N(soort)	4
aanbellen	WW()	2
aanbetaling	N(soort)	2
aanbevelen	WW()	2
aanbeveling	N(soort)	2
aanbidden	WW()	4
aanbidder	N(soort)	3
aanbieden	WW()	2
aanbieding	N(soort)	4
aanblazen	WW()	2
aanbod	N(soort)	4
aanboord	WW()	2
aanbranden	WW()	3
aanbreken	WW()	2
aanbrengen	WW()	2
aandacht	N(soort)	2
aandachtig	ADJ()	2
aandachtiger	N(soort)	4
aandachtspunt	N(soort)	4
aandeel	N(soort)	2
aandeelhouder	N(soort)	4
aandeelhoudersstructuur	N(soort)	4
aandenken	N(soort)	2
aandoen	WW()	2
aandoening	N(soort)	2
aandringen	N(soort)	2
aandringen	WW()	2
aanduiden	WW()	2
aandurven	WW()	4
aangaan	WW()	2
aangebeten	WW()	2
aangeklaagde	N(soort)	4
aangekleed	ADJ()	2
aangelegenheid	N(soort)	4
aangenaam	ADJ()	2
aangetekend	ADJ()	2
aangeven	WW()	2
aangifte	N(soort)	2
aangrijpen	WW()	2
aanhalingsteken	N(soort)	2
aanhang	N(soort)	2
aanhanger	N(soort)	2
aanhangwagen	N(soort)	4
aanhouden	WW()	2
aanhouder	N(soort)	2
aanjagen	WW()	3
aankijken	WW()	2
aanklacht	N(soort)	2
aanklagen	WW()	2
aanklager	N(soort)	2
aankleden	WW()	2
aankloppen	WW()	2
aankomen	WW()	2
aankomend	ADJ()	2
aankomst	N(soort)	2
aankomsthal	N(soort)	4
aankondigen	WW()	2
aankondiging	N(soort)	2
aankoop	N(soort)	2
aankopen	WW()	2
aankunnen	WW()	2
aanleg	N(soort)	2
aanleggen	WW()	2
aanleiding	N(soort)	2
aanleren	WW()	2
aanleveren	WW()	2
aanlokkelijk	ADJ()	2
aanloop	N(soort)	2
aanlopen	WW()	2
aanmaken	WW()	2
aanmaning	N(soort)	2
aanmelden	WW()	2
aanmelding	N(soort)	2
aanmeldingsformulier	N(soort)	2
aanmerking	N(soort)	2
aanmeten	WW()	2
aanmoedigen	WW()	3
aannemen	WW()	2
aanpak	N(soort)	2
aanpakken	WW()	3
aanpassen	WW()	2
aanraden	WW()	2
aanraken	WW()	2
aanraking	N(soort)	2
aanreiken	WW()	2
aanrennen	WW()	2
aanrijden	WW()	3
aanroepen	WW()	2
aanschaffen	WW()	3
aanschafkosten	N(soort)	4
aanscherpen	WW()	2
aanschuiven	WW()	2
aanslag	N(soort)	2
aansluiten	WW()	2
aansluiting	N(soort)	2
aansluitingenadministratie	N(soort)	4
aansporen	WW()	2
aanspraak	N(soort)	2
aansprakelijk	ADJ()	2
aansprakelijkheid	N(soort)	4
aanspreekpunt	N(soort)	2
aanspreekvorm	N(soort)	2
aanspreken	WW()	2
aanstaand	ADJ()	2
aanstaande	ADJ()	2
aansteken	WW()	2
aanstellen	WW()	2
aanstelster	N(soort)	4
aantal	N(soort)	-1
aantasten	WW()	2
aantasting	N(soort)	2
aantekening	N(soort)	2
aantonen	WW()	2
aantreffen	WW()	2
aantrekkelijk	ADJ()	2
aantrekkelijker	N(soort)	2
aantrekken	WW()	2
aantrekkingskracht	N(soort)	2
aantrippelen	WW()	2
aanvaardbaar	ADJ()	4
aanvaarden	WW()	2
aanvaardendat	N(soort)	4
aanvaarding	N(soort)	4
aanval	N(soort)	2
aanvallen	WW()	2
aanvang	N(soort)	2
aanvangen	WW()	2
aanvangstijd	N(soort)	2
aanvankelijk	ADJ()	1
aanverwant	ADJ()	2
aanvoelen	WW()	2
aanvoer	N(soort)	2
aanvoerder	N(soort)	4
aanvoeren	WW()	2
aanvraag	N(soort)	2
aanvragen	WW()	2
aanvullen	WW()	2
aanvulling	N(soort)	2
aanwakkeren	WW()	3
aanwenden	WW()	2
aanwerven	WW()	2
aanwerving	N(soort)	2
aanwezig	ADJ()	2
aanwezigheid	N(soort)	4
aanwijzen	WW()	2
aanwijzing	N(soort)	2
aanwinst	N(soort)	2
aanzetten	WW()	2
aanzien	N(soort)	2
aanzien	WW()	2
aanzienlijk	ADJ()	2
aanzoek	N(soort)	2
aanzweven	WW()	2
aap	N(soort)	2
aard	N(soort)	4
aardappel	N(soort)	2
aardappelproductie	N(soort)	4
aardbei	N(soort)	2
aardbeving	N(soort)	4
aardbol	N(soort)	4
aarde	N(soort)	4
aardedonker	N(soort)	4
aardewerk	N(soort)	4
aardewerkindustrie	N(soort)	4
aardgas	N(soort)	4
aardig	ADJ()	2
aardolie	N(soort)	2
aardrijkskunde	N(soort)	4
aardverschuiving	N(soort)	2
aarzelen	WW()	2
abelman	N(soort)	2
abonnement	N(soort)	2
abortus	N(soort)	3
absoluut	ADJ()	4
abstract	ADJ()	2
absurd	ADJ()	4
academicus	N(soort)	4
academie	N(soort)	3
academiejaar	N(soort)	4
academisch	ADJ()	2
accent	N(soort)	-1
accentueren	WW()	2
acceptabel	ADJ()	2
accepteren	WW()	2
accessoire	N(soort)	2
accijns	N(soort)	2
acclimatiseren	WW()	2
accolade	N(soort)	2
accordeon	N(soort)	2
account	N(soort)	2
accountant	N(soort)	3
acht	N(soort)	4
achten	WW()	2
achter	ADJ()	2
achteraan	BW()	2
achteraf	BW()	2
achterbak	N(soort)	2
achterbank	N(soort)	4
