abad	NCM	3
abadía	NCF	3
abajo	RG	3
abandonar	VM	3
abandono	NCM	3
abanicar	VM	3
abanico	NCM	3
abaratar	VM	3
abarcar	VM	3
abarrotar	VM	3
abasto	NCM	3
abastos	NCM	3
abatir	VM	3
abdicar	VM	3
abdomen	NCM	3
abdominal	AQ0	0
abducir	VM	3
abeja	NCF	3
aberrante	AQ0	0
abertura	NCF	3
abeto	NCM	3
abierto	AQ0	0
abismo	NCM	3
ablandador	NCM	3
ablandar	VM	3
abnegación	NCF	4
abocar	VM	3
abogado	NCF	3
abogado	NCM	3
abogar	VM	3
abolición	NCF	3
abolir	VM	3
abonar	VM	3
abono	NCM	3
abordar	VM	3
aborigen	NCC	3
aborrecer	VM	3
aborto	NCM	3
abrasar	VM	3
abrazar	VM	3
abrazo	NCM	3
abrebotellas	NCM	3
abreviación	NCF	3
abreviar	VM	3
abreviatura	NCF	3
abridor	NCM	3
abrigo	NCM	3
abrir	VM	3
abro	NCM	3
abrochar	VM	3
abrumar	VM	3
absentismo	NCM	3
absolutista	AQ0	0
absoluto	AQ0	0
absolver	VM	3
absorbente	AQ0	0
absorber	VM	3
absorción	NCF	3
abstemio	AQ0	0
abstención	NCF	3
abstracción	NCF	3
abstracto	AQ0	0
absurdo	AQ0	0
absurdo	NCM	3
abuela	NCF	2
abuelo	NCM	3
abuelo	NCF	3
abultar	VM	3
abundancia	NCF	3
abundante	AQ0	0
abundar	VM	3
aburrar	VM	3
aburrimiento	NCM	3
aburrir	VM	3
abusar	VM	3
abuso	NCM	3
acabado	NCM	3
acabar	VM	3
academia	NCF	3
academicismo	NCM	3
académico	AQ0	0
académico	NCM	3
acaecer	VM	3
acallar	VM	3
acampada	NCF	3
acampar	VM	3
acant	NP0	3
acantilado	NCM	3
acanto	NCM	3
acaparar	VM	3
acariciar	VM	3
acarrear	VM	3
acaso	RG	3
acceder	VM	3
accesibilidad	NCF	3
accesible	AQ0	0
acceso	NCM	3
accesorio	NCM	4
accidentado	NCM	3
accidentar	VM	3
accidente	NCM	4
accionar	VM	3
accionista	NCC	3
acción	NCF	3
ace	NCM	3
aceite	NCM	3
aceituna	NCF	3
aceitunero	NCM	3
aceituno	AQ0	0
acelerar	VM	3
acelga	NCF	3
acento	AQ0	0
acento	NCM	3
acentuar	VM	3
aceptable	AQ0	0
aceptación	NCF	3
aceptar	VM	3
acepto	AQ0	0
acera	NCF	3
acercamiento	NCM	3
acercar	VM	3
acero	NCM	3
acertar	VM	3
acetato	NCM	3
achacable	AQ0	0
achacar	VM	3
acierto	NCM	3
aclaración	NCF	3
aclarar	VM	3
aclimatación	NCF	3
aclimatar	VM	3
acné	NCM	3
acogedor	AQ0	0
acoger	VM	3
acogida	NCF	3
acomodar	VM	3
acompañamiento	NCM	3
acompañante	NCC	3
acompañar	VM	3
acomplejar	VM	3
acondicionamiento	NCM	3
acondicionar	VM	3
aconsejable	AQ0	3
aconsejar	VM	3
acontecer	VM	3
acontecimiento	NCM	3
acopiar	VM	3
acoplar	VM	3
acorazado	NCM	3
acordar	VM	3
acorde	NCM	3
acorde	AQ0	0
acordeón	NCM	3
acortamiento	NCM	3
acortar	VM	2
acosar	VM	3
acoso	NCM	3
acostar	VM	3
acostumbrar	VM	-1
acreditación	NCF	3
acreditar	VM	3
acrónimo	NCM	3
acta	NCF	3
actitud	NCF	3
activar	VM	3
actividad	NCF	3
activista	NCC	3
activo	AQ0	0
activo	NCM	3
acto	NCM	3
actor	NCM	3
actriz	NCF	3
actuación	NCF	3
actual	AQ0	0
actualidad	NCF	3
actualización	NCF	3
actualizar	VM	3
actuar	VM	3
acuarela	NCF	3
acuario	NCM	3
acuarium	NCM	3
acuartelamiento	NCM	4
acuchillar	VM	3
acudir	VM	3
acueducto	NCM	3
acuerdo	NCM	3
acumulación	NCF	3
acumular	VM	3
acupuntor	NCF	3
acupuntor	NCM	3
acupuntura	NCF	3
acurrucar	VM	3
acusación	NCF	3
acusado	NCM	3
acusar	VM	3
acuático	AQ0	0
acuñar	VM	0
acá	RG	2
acústico	AQ0	0
adaptable	AQ0	0
adaptación	NCF	3
adaptar	VM	3
adaptativo	AQ0	0
addición	NCF	3
adecentar	VM	3
adecuación	NCF	3
adecuado	AQ0	3
adecuar	VM	3
adefesio	NCM	3
adelantado	NCM	3
adelantamiento	NCM	3
adelantar	VM	3
adelante	RG	3
adelgazamiento	NCM	3
adelgazante	AQ0	0
adelgazar	VM	3
además	RG	3
adentrar	VM	3
adentro	RG	3
adepto	AQ0	3
aderezar	VM	3
adherente	AQ0	0
adherir	VM	3
adhesión	NCF	3
adicción	NCF	4
adicional	AQ0	0
adicto	NCM	3
adicto	NCF	3
adicto	AQ0	0
adiestrar	VM	4
adinerar	VM	3
adiposo	AQ0	0
adir	VM	3
adivinar	VM	3
adiós	NCM	3
adjetivo	AQ0	0
adjetivo	NCM	3
adjudicación	NCF	3
adjudicar	VM	3
adjuntar	VM	3
adjunto	AQ0	0
adjunto	NCM	3
administración	NCF	3
administrador	NCM	3
administrar	VM	3
administrativo	AQ0	0
admirable	AQ0	0
admiración	NCF	3
admirador	NCM	3
admirador	NCF	3
admirador	AQ0	0
admirar	VM	3
admirativo	AQ0	0
admisión	NCF	3
admitir	VM	3
adn	NCM	3
adobar	VM	3
adobe	NCM	3
adolescencia	NCF	3
adolescente	AQ0	0
adolescente	NCC	3
adopción	NCF	3
adoptar	VM	3
adoptivo	AQ0	0
adoquinar	VM	3
adoquín	NCM	3
adorar	VM	3
adornar	VM	3
adorno	NCM	3
adosar	VM	3
adquirir	VM	3
adquisición	NCF	3
adquisitivo	AQ0	0
adrede	RG	3
adrenalina	NCF	3
adscribir	VM	0
adsl	NCM	3
aduana	NCF	3
aduanero	AQ0	0
adueñar	VM	3
adulador	AQ0	0
adular	VM	3
adulto	NCF	3
adulto	AQ0	0
adulto	NCM	3
adverbio	NCM	3
adverso	AQ0	0
advertencia	NCF	3
advertir	VM	3
adyacente	AQ0	0
aec	NP0	3
aerolínea	NCF	3
aeronave	NCF	4
aeronáutico	AQ0	0
aeropuerto	NCM	3
aerosol	NCM	3
aeróbic	NCM	3
aeróbico	AQ0	0
afanar	VM	3
afectado	NCM	3
afectar	VM	3
afectivo	AQ0	0
afecto	NCM	3
afectuoso	AQ0	0
afeitado	NCM	3
afeitar	VM	3
aferrar	VM	3
afianzar	VM	3
aficionado	NCM	3
aficionar	VM	3
afición	NCF	3
afiebrar	VM	3
afilador	AQ0	3
afilar	VM	3
afiliación	NCF	3
afiliar	VM	3
afinar	VM	3
afincar	VM	3
afirmación	NCF	3
afirmar	VM	3
afirmativo	AQ0	0
aflorar	VM	3
afluencia	NCF	3
aforo	NCM	3
afortunado	AQ0	0
afrentar	VM	3
africano	NCF	3
africano	AQ0	0
africano	NCM	3
afroamericano	NCM	3
afroamericano	AQ0	0
afrocubano	AQ0	0
afrodisíaco	NCM	4
afrodisíaco	AQ0	0
afrontar	VM	3
afuera	RG	3
afuera	NCF	3
afueras	NCF	3
afán	NCM	3
afín	AQ0	0
agachar	VM	3
agarrar	VM	3
agencia	NCF	3
agenda	NCF	3
agente	NCC	3
agente	NCM	3
agigantar	VM	4
agilidad	NCF	3
agitación	NCF	3
agitar	VM	3
aglomeración	NCF	3
aglomerar	VM	3
agobiante	AQ0	0
agobiar	VM	3
agobio	NCM	3
agonizar	VM	3
agora	NCF	3
agorero	NCM	3
agotamiento	NCM	3
agotar	VM	3
agradable	AQ0	0
agradar	VM	3
agradecer	VM	3
agradecimiento	NCM	3
agrado	NCM	3
agrandar	VM	3
agrario	AQ0	0
agravante	NCC	3
agravar	VM	3
agredir	VM	3
agregar	VM	3
agresividad	NCF	3
agresivo	AQ0	0
agresión	NCF	3
agresor	NCM	3
agresor	NCF	3
agresor	AQ0	0
agricultor	NCM	3
agricultora	NCF	3
agricultura	NCF	3
agridulce	AQ0	0
agrio	AQ0	0
agronomía	NCF	3
agroturístico	AQ0	0
agrupación	NCF	3
agrupar	VM	3
agrícola	AQ0	0
agrónomo	AQ0	0
agua	NCC	2
agua	NCF	2
aguacate	NCM	3
aguacero	NCM	3
aguafiestas	NCC	3
aguantar	VM	3
aguante	NCM	3
aguardar	VM	3
aguardiente	NCM	3
aguascalientes	NP0	3
agudo	AQ0	0
aguijón	NCM	3
aguileño	AQ0	0
aguja	NCF	3
agujero	NCM	3
agujeta	NCF	3
agujetas	NCF	3
ahogado	NCM	3
ahogar	VM	3
ahondar	VM	3
ahora	RG	2
ahorita	RG	3
ahorrar	VM	4
ahorro	NCM	3
ahuehuete	NCM	3
ahumado	NCM	3
ahumar	VM	3
ahuyentar	VM	3
ahí	RG	2
ahínco	NCM	3
aikido	NCM	3
aimara	NCM	3
airbag	NCM	3
aire	NCM	3
airear	VM	3
airoso	AQ0	0
aislamiento	NCM	3
aislante	AQ0	3
aislar	VM	3
ajedrecista	NCC	3
ajedrez	NCF	3
ajedrez	NCM	3
ajeno	AQ0	3
ajetreo	NCM	3
ajillo	NCM	3
ajo	NCM	3
ajoblanco	NP0	3
ajustable	AQ0	0
ajustar	VM	3
ajuste	NCM	3
ají	NCM	3
ala	NCF	3
alabanza	NCF	3
alabar	VM	3
alacrán	NCM	3
alambre	NCM	3
alano	NCM	3
alardear	VM	3
alargar	VM	-1
alarma	NCF	3
alarmante	AQ0	0
alarmar	VM	3
alba	NCF	3
albaceteño	AQ0	0
albar	AQ0	0
albariño	NCM	3
albatros	NCM	3
