abacus	NN	2
abandon	VB	3
abandon	NN	4
abduct	VB	3
ability	NN	4
able	JJ	1
abolish	VB	3
aboriginal	JJ	1
about	NN	4
about	RB	4
about	JJ	4
above	JJ	4
above	RB	2
abroad	RB	2
abruptly	RB	4
absence	NN	0
absent	JJ	0
absenteeism	NN	4
absolute	JJ	4
absolutely	RB	4
absorb	VB	3
abstract	JJ	1
abstract	NN	2
absurd	JJ	4
absurdly	RB	4
abundant	JJ	1
abuse	NN	4
abuse	VB	4
academia	NN	3
academic	JJ	4
academic	NN	4
academically	RB	2
accelerate	VB	3
acceleration	NN	4
accent	NN	2
accented	JJ	1
accept	VB	1
acceptable	JJ	4
acceptance	NN	1
access	VB	2
access	NN	1
accessible	JJ	1
accident	NN	4
accidental	JJ	1
accidentally	RB	4
acclaim	NN	4
acclaimed	JJ	1
acclimatise	VB	3
accommodate	VB	3
accommodation	NN	2
accompaniment	NN	2
accompany	VB	2
accomplice	NN	2
accomplish	VB	3
accomplished	JJ	4
accomplishment	NN	4
accord	VB	4
accordingly	RB	4
accordion	NN	2
account	NN	4
account	VB	3
accountable	JJ	4
accountancy	NN	3
accountant	NN	3
accounting	NN	2
accredit	VB	3
accumulate	VB	3
accuracy	NN	4
accurate	JJ	4
accurately	RB	4
accuse	VB	3
ace	NN	4
ache	VB	2
ache	NN	2
achieve	VB	4
achievement	NN	4
acid	NN	3
acidic	JJ	1
acknowledge	VB	4
acquaint	VB	2
acquire	VB	3
acre	NN	3
acrobat	NN	3
across	RB	4
act	NN	4
act	VB	4
acting	JJ	2
acting	NN	2
action	NN	2
actions	NN	2
activate	VB	2
active	JJ	1
activist	NN	3
activity	NN	2
actor	NN	2
actress	NN	3
actual	JJ	4
actually	NN	4
actually	RB	4
ad	NN	2
adapt	VB	3
add	VB	4
addict	NN	4
addict	VB	3
addictive	JJ	1
addition	NN	2
additional	JJ	4
additionally	RB	4
additive	NN	2
address	NN	2
address	VB	2
adept	JJ	1
adequate	JJ	4
adhere	VB	3
adhesive	NN	3
adjacent	JJ	1
adjective	NN	2
adjust	VB	4
administration	NN	2
administrative	JJ	1
admirable	JJ	1
admiral	NN	3
admiration	NN	2
admire	VB	3
admirer	NN	2
admiringly	RB	4
admission	NN	4
admit	VB	4
admittance	NN	4
admittedly	RB	4
adolescent	NN	2
adolescent	JJ	1
adopt	VB	4
adopter	NN	2
adoption	NN	4
adoptive	JJ	1
adore	VB	3
adult	NN	2
adulthood	NN	3
advance	NN	4
advance	VB	4
advanced	JJ	4
advancement	NN	4
advantage	NN	4
advantageous	JJ	4
advent	NN	2
adventure	NN	3
adventurer	NN	3
adventurous	JJ	1
adverb	NN	2
adversely	RB	4
adversity	NN	3
advert	NN	2
advertise	VB	3
advertisement	NN	2
advertiser	NN	2
advertising	NN	2
advertize	VB	3
advice	NN	4
advisable	JJ	4
advise	VB	3
advisor	NN	3
advocacy	NN	3
advocate	NN	3
