abborre	NN_UTR	3
abdikation	NN_UTR	3
abdikera	VB	3
aber	NN_NEU	2
abonnemang	NN_NEU	2
abrakadabra	NN_NEU	4
abrupt	JJ	3
absolut	JJ	3
absolut	AB	3
absorbera	VB	3
abstraktionsnivå	NN_UTR	3
absurd	JJ	3
acceptabel	JJ	2
acceptera	VB	2
action	NN_UTR	3
actionfilm	NN_UTR	3
addition	NN_UTR	3
adekvat	JJ	2
adel	NN_UTR	2
adelsfamilj	NN_UTR	3
adelsman	NN_UTR	3
adjektiv	NN_NEU	3
adla	VB	2
administration	NN_UTR	3
administrativ	JJ	3
administratör	NN_UTR	3
adoptera	VB	3
adoption	NN_UTR	3
adoptionslag	NN_NEU	3
adoptivförälder	NN_UTR	3
adrenalin	NN_NEU	3
adress	NN_UTR	2
adressbok	NN_UTR	2
adressera	VB	3
advent	NN_NEU	2
adventskalender	NN_UTR	3
adventsljusstake	NN_UTR	3
adverb	NN_NEU	2
advokat	NN_UTR	3
advokatbyrå	NN_UTR	3
advokatson	NN_UTR	3
aerobics	NN_UTR	3
affisch	NN_UTR	3
affär	NN_UTR	3
affärsbrev	NN_NEU	3
affärsfilosofi	NN_UTR	3
affärsidé	NN_UTR	3
affärskollega	NN_UTR	3
affärskultur	NN_UTR	3
affärskvinna	NN_UTR	3
affärsliv	NN_NEU	3
affärsman	NN_UTR	3
affärsmöte	NN_NEU	3
affärsmöte	NN_UTR	3
affärsvän	NN_UTR	3
afrikan	NN_UTR	3
afrikansk	JJ	3
afton	NN_UTR	2
aftonbön	NN_UTR	3
ag	NN_UTR	2
aga	VB	2
agent	NN_UTR	2
agentkontor	NN_NEU	3
agera	VB	2
aggression	NN_UTR	3
aggressiv	JJ	3
aggressivitet	NN_UTR	3
akademi	NN_UTR	3
akademiker	NN_UTR	3
akademisk	JJ	3
akrobatisk	JJ	3
aktie	NN_UTR	2
aktiebolag	NN_NEU	3
aktiefond	NN_UTR	3
aktieförsäljning	NN_UTR	3
aktieklipp	NN_NEU	3
aktiespekulation	NN_UTR	3
aktieägare	NN_UTR	3
aktig	JJ	2
aktiv	JJ	2
aktivera	VB	3
aktivitet	NN_UTR	3
aktivitetsbidrag	NN_NEU	3
aktualitet	NN_UTR	3
aktuell	JJ	2
akupunktör	NN_UTR	3
akut	AB	3
akvarell	NN_UTR	2
akvariefisk	NN_UTR	3
akvarium	NN_NEU	2
al	NN_NEU	1
al	NN_UTR	1
alan	NN_UTR	3
album	NN_NEU	2
aldrig	AB	1
alfabet	NN_NEU	2
alfabetisk	JJ	2
alg	NN_UTR	3
alias	AB	2
alkohol	NN_UTR	3
alkoholfri	JJ	3
alkoholhalt	NN_UTR	3
alkoholism	NN_UTR	3
alkoholist	NN_UTR	3
alkoholkonsumtion	NN_UTR	3
alkoholproblem	NN_NEU	3
alkoholvana	NN_UTR	3
alkolås	NN_NEU	3
alldeles	AB	3
allemansrätt	NN_UTR	3
allen	JJ	1
allena	JJ	2
allergichock	NN_UTR	3
allergisk	JJ	3
allhelgonadag	NN_UTR	3
allhelgonahelg	NN_UTR	3
allians	NN_UTR	3
allmän	JJ	2
allmän	AB	2
allmänhet	NN_UTR	3
allmänmänsklig	JJ	3
allomfattande	JJ	3
allra	AB	3
alls	AB	3
allsköns	JJ	3
allt	AB	3
alltför	AB	3
alltid	AB	2
alltjämt	AB	3
alltmer	AB	3
